x,y,t,v,l,c
23.16263159333212,60.981230886144594,1539,5,45.0,45
23.16263159333212,60.981230886144594,1540,5,45.0,45
23.16263159333212,60.981230886144594,1541,5,45.0,45
23.16263159333212,60.981230886144594,1542,5,45.0,45
23.16263159333212,60.981230886144594,1543,5,45.0,45
23.16263159333212,60.981230886144594,1544,5,45.0,45
23.16263159333212,60.981230886144594,1545,5,45.0,45
23.16263159333212,60.981230886144594,1546,5,45.0,45
23.16263159333212,60.981230886144594,1547,5,45.0,45
23.16263159333212,60.981230886144594,1548,5,45.0,45
23.16263159333212,60.981230886144594,1549,5,45.0,45
23.16263159333212,60.981230886144594,1550,5,45.0,45
23.16263159333212,60.981230886144594,1551,5,45.0,45
23.16263159333212,60.981230886144594,1552,5,45.0,45
23.16263159333212,60.981230886144594,1553,5,45.0,45
23.16263159333212,60.981230886144594,1554,5,45.0,45
23.170383254179168,60.97930673686004,1555,5,45.0,45
23.17828102376353,60.977346319861,1556,5,45.0,45
23.186178793347892,60.975385902861966,1557,5,45.0,45
23.194076562932256,60.973425485862926,1558,5,45.0,45
23.20197433251662,60.97146506886389,1559,5,45.0,45
23.20987210210098,60.96950465186485,1560,5,45.0,45
23.217769871685345,60.96754423486582,1561,5,45.0,45
23.225667641269705,60.96558381786678,1562,5,45.0,45
23.23356541085407,60.96362340086774,1563,5,45.0,45
23.24146318043843,60.961662983868706,1564,5,45.0,45
23.249360950022794,60.959702566869666,1565,5,45.0,45
23.257258719607155,60.95774214987063,1566,5,45.0,45
23.26515648919152,60.95578173287159,1567,5,45.0,45
23.27305425877588,60.95382131587255,1568,5,45.0,45
23.280952028360243,60.95186089887352,1569,5,45.0,45
23.288849797944604,60.94990048187448,1570,5,45.0,45
23.296747567528968,60.947940064875446,1571,5,45.0,45
23.304645337113328,60.945979647876406,1572,5,45.0,45
23.312543106697692,60.944019230877366,1573,5,45.0,45
23.320440876282053,60.94205881387833,1574,5,45.0,45
23.328338645866417,60.94009839687929,1575,5,45.0,45
23.336236415450777,60.93813797988026,1576,5,45.0,45
23.34413418503514,60.93617756288122,1577,5,45.0,45
23.352031954619502,60.93421714588218,1578,5,45.0,45
23.359929724203866,60.93225672888315,1579,5,45.0,45
23.367827493788226,60.930296311884106,1580,5,45.0,45
23.369694,60.929833,1440,6,0.0,45
23.36159920937092,60.930144998903586,1441,6,0.0,45
23.35350441874184,60.93045699780716,1442,6,0.0,45
23.34540962811276,60.930768996710746,1443,6,0.0,45
23.337314837483678,60.93108099561433,1444,6,0.0,45
23.3292200468546,60.931392994517914,1445,6,0.0,45
23.32112525622552,60.93170499342149,1446,6,0.0,45
